plot_id_needle,lat,long,year,month,ppt
FS_15,38.82413455,-119.8929894,1951,09,0.105999998748302
FS_15,38.82413455,-119.8929894,1951,10,67.515998840332
FS_15,38.82413455,-119.8929894,1951,11,87.1190032958984
FS_15,38.82413455,-119.8929894,1951,12,209.82600402832
FS_15,38.82413455,-119.8929894,1952,,859.43505859375
FS_15,38.82413455,-119.8929894,1952,01,215.279006958008
FS_15,38.82413455,-119.8929894,1952,02,87.681999206543
FS_15,38.82413455,-119.8929894,1952,03,157.906005859375
FS_15,38.82413455,-119.8929894,1952,04,38.0410003662109
FS_15,38.82413455,-119.8929894,1952,05,24.8649997711182
FS_15,38.82413455,-119.8929894,1952,06,11.7309999465942
FS_15,38.82413455,-119.8929894,1952,07,50.1839981079102
FS_15,38.82413455,-119.8929894,1952,08,18.9990005493164
FS_15,38.82413455,-119.8929894,1952,09,23.5450000762939
FS_15,38.82413455,-119.8929894,1952,10,3.63499999046326
FS_15,38.82413455,-119.8929894,1952,11,54.6660003662109
FS_15,38.82413455,-119.8929894,1952,12,172.901992797852
FS_15,38.82413455,-119.8929894,1953,,601.348022460938
FS_15,38.82413455,-119.8929894,1953,01,124.332000732422
FS_15,38.82413455,-119.8929894,1953,02,9.74199962615967
FS_15,38.82413455,-119.8929894,1953,03,70.7369995117188
FS_15,38.82413455,-119.8929894,1953,04,89.6259994506836
FS_15,38.82413455,-119.8929894,1953,05,95.4329986572266
FS_15,38.82413455,-119.8929894,1953,06,25.8330001831055
FS_15,38.82413455,-119.8929894,1953,07,30.2569999694824
FS_15,38.82413455,-119.8929894,1953,08,21.6940002441406
FS_15,38.82413455,-119.8929894,1953,09,14.9209995269775
FS_15,38.82413455,-119.8929894,1953,10,26.4619998931885
FS_15,38.82413455,-119.8929894,1953,11,53.1549987792969
FS_15,38.82413455,-119.8929894,1953,12,39.1570014953613
FS_15,38.82413455,-119.8929894,1954,,645.2490234375
FS_15,38.82413455,-119.8929894,1954,01,116.731002807617
FS_15,38.82413455,-119.8929894,1954,02,101.677001953125
FS_15,38.82413455,-119.8929894,1954,03,135.742004394531
FS_15,38.82413455,-119.8929894,1954,04,45.5620002746582
FS_15,38.82413455,-119.8929894,1954,05,9.89299964904785
FS_15,38.82413455,-119.8929894,1954,06,15.5970001220703
FS_15,38.82413455,-119.8929894,1954,07,10.9320001602173
FS_15,38.82413455,-119.8929894,1954,08,0
FS_15,38.82413455,-119.8929894,1954,09,0.172000005841255
FS_15,38.82413455,-119.8929894,1954,10,0
FS_15,38.82413455,-119.8929894,1954,11,82.5289993286133
FS_15,38.82413455,-119.8929894,1954,12,126.414001464844
FS_15,38.82413455,-119.8929894,1955,,963.614074707031
FS_15,38.82413455,-119.8929894,1955,01,86.6220016479492
FS_15,38.82413455,-119.8929894,1955,02,52.4290008544922
FS_15,38.82413455,-119.8929894,1955,03,22.0049991607666
FS_15,38.82413455,-119.8929894,1955,04,77.427001953125
FS_15,38.82413455,-119.8929894,1955,05,37.1710014343262
FS_15,38.82413455,-119.8929894,1955,06,12.8409996032715
FS_15,38.82413455,-119.8929894,1955,07,5.59000015258789
FS_15,38.82413455,-119.8929894,1955,08,0
FS_15,38.82413455,-119.8929894,1955,09,46.5979995727539
FS_15,38.82413455,-119.8929894,1955,10,6.41800022125244
FS_15,38.82413455,-119.8929894,1955,11,68.0989990234375
FS_15,38.82413455,-119.8929894,1955,12,548.414001464844
FS_15,38.82413455,-119.8929894,1956,,688.10400390625
FS_15,38.82413455,-119.8929894,1956,01,242.190994262695
FS_15,38.82413455,-119.8929894,1956,02,74.5510025024414
FS_15,38.82413455,-119.8929894,1956,03,13.5459995269775
FS_15,38.82413455,-119.8929894,1956,04,49.6209983825684
FS_15,38.82413455,-119.8929894,1956,05,129.486999511719
FS_15,38.82413455,-119.8929894,1956,06,5.44299983978271
FS_15,38.82413455,-119.8929894,1956,07,20.2280006408691
FS_15,38.82413455,-119.8929894,1956,08,3.4449999332428
FS_15,38.82413455,-119.8929894,1956,09,12.8520002365112
FS_15,38.82413455,-119.8929894,1956,10,103.638999938965
FS_15,38.82413455,-119.8929894,1956,11,3.13100004196167
FS_15,38.82413455,-119.8929894,1956,12,29.9710006713867
FS_15,38.82413455,-119.8929894,1957,,779.647033691406
FS_15,38.82413455,-119.8929894,1957,01,112.88500213623
FS_15,38.82413455,-119.8929894,1957,02,118.480003356934
FS_15,38.82413455,-119.8929894,1957,03,82.6429977416992
FS_15,38.82413455,-119.8929894,1957,04,48.2150001525879
FS_15,38.82413455,-119.8929894,1957,05,173.893997192383
FS_15,38.82413455,-119.8929894,1957,06,2.21900010108948
FS_15,38.82413455,-119.8929894,1957,07,3.67799997329712
FS_15,38.82413455,-119.8929894,1957,08,0
FS_15,38.82413455,-119.8929894,1957,09,23.9729995727539
FS_15,38.82413455,-119.8929894,1957,10,49.3559989929199
FS_15,38.82413455,-119.8929894,1957,11,53.8889999389648
FS_15,38.82413455,-119.8929894,1957,12,110.415000915527
FS_15,38.82413455,-119.8929894,1958,,838.26904296875
FS_15,38.82413455,-119.8929894,1958,01,121.301002502441
FS_15,38.82413455,-119.8929894,1958,02,186.212997436523
FS_15,38.82413455,-119.8929894,1958,03,161.341995239258
FS_15,38.82413455,-119.8929894,1958,04,133.886993408203
FS_15,38.82413455,-119.8929894,1958,05,35.4059982299805
FS_15,38.82413455,-119.8929894,1958,06,30.4349994659424
FS_15,38.82413455,-119.8929894,1958,07,35.0369987487793
FS_15,38.82413455,-119.8929894,1958,08,30.4309997558594
FS_15,38.82413455,-119.8929894,1958,09,23.7299995422363
FS_15,38.82413455,-119.8929894,1958,10,6.68800020217896
FS_15,38.82413455,-119.8929894,1958,11,37.9440002441406
FS_15,38.82413455,-119.8929894,1958,12,35.8559989929199
FS_15,38.82413455,-119.8929894,1959,,524.369995117188
FS_15,38.82413455,-119.8929894,1959,01,135.947006225586
FS_15,38.82413455,-119.8929894,1959,02,156.942993164062
FS_15,38.82413455,-119.8929894,1959,03,22.0639991760254
FS_15,38.82413455,-119.8929894,1959,04,19.4759998321533
FS_15,38.82413455,-119.8929894,1959,05,41.3059997558594
FS_15,38.82413455,-119.8929894,1959,06,0
FS_15,38.82413455,-119.8929894,1959,07,1.29999995231628
FS_15,38.82413455,-119.8929894,1959,08,5.28800010681152
FS_15,38.82413455,-119.8929894,1959,09,116.26000213623
FS_15,38.82413455,-119.8929894,1959,10,0.0189999993890524
FS_15,38.82413455,-119.8929894,1959,11,0
FS_15,38.82413455,-119.8929894,1959,12,25.7679996490479
FS_15,38.82413455,-119.8929894,1960,,627.526000976562
FS_15,38.82413455,-119.8929894,1960,01,97.4459991455078
FS_15,38.82413455,-119.8929894,1960,02,172.25700378418
FS_15,38.82413455,-119.8929894,1960,03,87.1149978637695
FS_15,38.82413455,-119.8929894,1960,04,30.4449996948242
FS_15,38.82413455,-119.8929894,1960,05,33.8849983215332
FS_15,38.82413455,-119.8929894,1960,06,0
FS_15,38.82413455,-119.8929894,1960,07,29.1919994354248
FS_15,38.82413455,-119.8929894,1960,08,0
FS_15,38.82413455,-119.8929894,1960,09,6.70699977874756
FS_15,38.82413455,-119.8929894,1960,10,10.2410001754761
FS_15,38.82413455,-119.8929894,1960,11,103.387001037598
FS_15,38.82413455,-119.8929894,1960,12,56.851001739502
FS_15,38.82413455,-119.8929894,1961,,492.792022705078
FS_15,38.82413455,-119.8929894,1961,01,22.5189990997314
FS_15,38.82413455,-119.8929894,1961,02,66.7760009765625
FS_15,38.82413455,-119.8929894,1961,03,72.2480010986328
FS_15,38.82413455,-119.8929894,1961,04,49.423999786377
FS_15,38.82413455,-119.8929894,1961,05,65.4609985351562
FS_15,38.82413455,-119.8929894,1961,06,20.3139991760254
FS_15,38.82413455,-119.8929894,1961,07,11.8970003128052
FS_15,38.82413455,-119.8929894,1961,08,33.8300018310547
FS_15,38.82413455,-119.8929894,1961,09,27.9969997406006
FS_15,38.82413455,-119.8929894,1961,10,30.6049995422363
FS_15,38.82413455,-119.8929894,1961,11,51.4440002441406
FS_15,38.82413455,-119.8929894,1961,12,40.2770004272461
FS_15,38.82413455,-119.8929894,1962,,786.309020996094
FS_15,38.82413455,-119.8929894,1962,01,51.5050010681152
FS_15,38.82413455,-119.8929894,1962,02,284.736999511719
FS_15,38.82413455,-119.8929894,1962,03,105.746002197266
FS_15,38.82413455,-119.8929894,1962,04,21.2709999084473
FS_15,38.82413455,-119.8929894,1962,05,33.5929985046387
FS_15,38.82413455,-119.8929894,1962,06,7.1230001449585
FS_15,38.82413455,-119.8929894,1962,07,25.4759998321533
FS_15,38.82413455,-119.8929894,1962,08,13.7019996643066
FS_15,38.82413455,-119.8929894,1962,09,7.36999988555908
FS_15,38.82413455,-119.8929894,1962,10,155.162002563477
FS_15,38.82413455,-119.8929894,1962,11,30.94700050354
FS_15,38.82413455,-119.8929894,1962,12,49.6769981384277
FS_15,38.82413455,-119.8929894,1963,,1015.23803710938
FS_15,38.82413455,-119.8929894,1963,01,106.751998901367
FS_15,38.82413455,-119.8929894,1963,02,176.70100402832
FS_15,38.82413455,-119.8929894,1963,03,110.755996704102
FS_15,38.82413455,-119.8929894,1963,04,174.669006347656
FS_15,38.82413455,-119.8929894,1963,05,88.0490036010742
FS_15,38.82413455,-119.8929894,1963,06,51.2540016174316
FS_15,38.82413455,-119.8929894,1963,07,0.853999972343445
FS_15,38.82413455,-119.8929894,1963,08,5.53800010681152
FS_15,38.82413455,-119.8929894,1963,09,51.4710006713867
FS_15,38.82413455,-119.8929894,1963,10,53.6349983215332
FS_15,38.82413455,-119.8929894,1963,11,179.966003417969
FS_15,38.82413455,-119.8929894,1963,12,15.5930004119873
FS_15,38.82413455,-119.8929894,1964,,905.163024902344
FS_15,38.82413455,-119.8929894,1964,01,96.4059982299805
FS_15,38.82413455,-119.8929894,1964,02,5.07800006866455
FS_15,38.82413455,-119.8929894,1964,03,58.1889991760254
FS_15,38.82413455,-119.8929894,1964,04,28.3110008239746
FS_15,38.82413455,-119.8929894,1964,05,95.072998046875
FS_15,38.82413455,-119.8929894,1964,06,24.3910007476807
FS_15,38.82413455,-119.8929894,1964,07,2.89400005340576
FS_15,38.82413455,-119.8929894,1964,08,1.76499998569489
FS_15,38.82413455,-119.8929894,1964,09,1.64300000667572
FS_15,38.82413455,-119.8929894,1964,10,15.5329999923706
FS_15,38.82413455,-119.8929894,1964,11,127.285003662109
FS_15,38.82413455,-119.8929894,1964,12,448.595001220703
FS_15,38.82413455,-119.8929894,1965,,796.381042480469
FS_15,38.82413455,-119.8929894,1965,01,161.845001220703
FS_15,38.82413455,-119.8929894,1965,02,26.6849994659424
FS_15,38.82413455,-119.8929894,1965,03,35.4080009460449
FS_15,38.82413455,-119.8929894,1965,04,86.3219985961914
FS_15,38.82413455,-119.8929894,1965,05,14.2880001068115
FS_15,38.82413455,-119.8929894,1965,06,18.1690006256104
FS_15,38.82413455,-119.8929894,1965,07,15.8299999237061
FS_15,38.82413455,-119.8929894,1965,08,92.8560028076172
FS_15,38.82413455,-119.8929894,1965,09,53.7610015869141
FS_15,38.82413455,-119.8929894,1965,10,10.9230003356934
FS_15,38.82413455,-119.8929894,1965,11,181.447998046875
FS_15,38.82413455,-119.8929894,1965,12,98.8460006713867
FS_15,38.82413455,-119.8929894,1966,,504.246032714844
FS_15,38.82413455,-119.8929894,1966,01,44.9720001220703
FS_15,38.82413455,-119.8929894,1966,02,33.6749992370605
FS_15,38.82413455,-119.8929894,1966,03,23.7789993286133
FS_15,38.82413455,-119.8929894,1966,04,31.0030002593994
FS_15,38.82413455,-119.8929894,1966,05,17.0890007019043
FS_15,38.82413455,-119.8929894,1966,06,3.77300000190735
FS_15,38.82413455,-119.8929894,1966,07,0.0219999998807907
FS_15,38.82413455,-119.8929894,1966,08,5.85300016403198
FS_15,38.82413455,-119.8929894,1966,09,19.5450000762939
FS_15,38.82413455,-119.8929894,1966,10,0
FS_15,38.82413455,-119.8929894,1966,11,151.145004272461
FS_15,38.82413455,-119.8929894,1966,12,173.389999389648
FS_15,38.82413455,-119.8929894,1967,,1020.40203857422
FS_15,38.82413455,-119.8929894,1967,01,240.421997070312
FS_15,38.82413455,-119.8929894,1967,02,11.4770002365112
FS_15,38.82413455,-119.8929894,1967,03,214.613998413086
FS_15,38.82413455,-119.8929894,1967,04,152.772994995117
FS_15,38.82413455,-119.8929894,1967,05,51.2569999694824
FS_15,38.82413455,-119.8929894,1967,06,38.7949981689453
FS_15,38.82413455,-119.8929894,1967,07,45.3429985046387
FS_15,38.82413455,-119.8929894,1967,08,19.1919994354248
FS_15,38.82413455,-119.8929894,1967,09,63.1199989318848
FS_15,38.82413455,-119.8929894,1967,10,34.6500015258789
FS_15,38.82413455,-119.8929894,1967,11,72.5940017700195
FS_15,38.82413455,-119.8929894,1967,12,76.1660003662109
FS_15,38.82413455,-119.8929894,1968,,668.324035644531
FS_15,38.82413455,-119.8929894,1968,01,116.649002075195
FS_15,38.82413455,-119.8929894,1968,02,95.1829986572266
FS_15,38.82413455,-119.8929894,1968,03,68.7829971313477
FS_15,38.82413455,-119.8929894,1968,04,14.4919996261597
FS_15,38.82413455,-119.8929894,1968,05,37.318000793457
FS_15,38.82413455,-119.8929894,1968,06,9.85000038146973
FS_15,38.82413455,-119.8929894,1968,07,3.40199995040894
FS_15,38.82413455,-119.8929894,1968,08,27.0300006866455
FS_15,38.82413455,-119.8929894,1968,09,2.90000009536743
FS_15,38.82413455,-119.8929894,1968,10,31.4939994812012
FS_15,38.82413455,-119.8929894,1968,11,113.065002441406
FS_15,38.82413455,-119.8929894,1968,12,148.158004760742
FS_15,38.82413455,-119.8929894,1969,,1070.42700195312
FS_15,38.82413455,-119.8929894,1969,01,427.114013671875
FS_15,38.82413455,-119.8929894,1969,02,174.516006469727
FS_15,38.82413455,-119.8929894,1969,03,53.5390014648438
FS_15,38.82413455,-119.8929894,1969,04,64.8079986572266
FS_15,38.82413455,-119.8929894,1969,05,6.90199995040894
FS_15,38.82413455,-119.8929894,1969,06,48.7130012512207
FS_15,38.82413455,-119.8929894,1969,07,9.83199977874756
FS_15,38.82413455,-119.8929894,1969,08,0
FS_15,38.82413455,-119.8929894,1969,09,7.61299991607666
FS_15,38.82413455,-119.8929894,1969,10,65.5950012207031
FS_15,38.82413455,-119.8929894,1969,11,33.0620002746582
FS_15,38.82413455,-119.8929894,1969,12,178.733001708984
FS_15,38.82413455,-119.8929894,1970,,915.527038574219
FS_15,38.82413455,-119.8929894,1970,01,311.161010742188
FS_15,38.82413455,-119.8929894,1970,02,53.0859985351562
FS_15,38.82413455,-119.8929894,1970,03,47.1020011901855
FS_15,38.82413455,-119.8929894,1970,04,40.6310005187988
FS_15,38.82413455,-119.8929894,1970,05,4.68699979782104
FS_15,38.82413455,-119.8929894,1970,06,44.0190010070801
FS_15,38.82413455,-119.8929894,1970,07,2.84800004959106
FS_15,38.82413455,-119.8929894,1970,08,0
FS_15,38.82413455,-119.8929894,1970,09,6.36999988555908
FS_15,38.82413455,-119.8929894,1970,10,19.6609992980957
FS_15,38.82413455,-119.8929894,1970,11,205.986999511719
FS_15,38.82413455,-119.8929894,1970,12,179.975006103516
FS_15,38.82413455,-119.8929894,1971,,681.630004882812
FS_15,38.82413455,-119.8929894,1971,01,68.8929977416992
FS_15,38.82413455,-119.8929894,1971,02,18.2390003204346
FS_15,38.82413455,-119.8929894,1971,03,131.813003540039
FS_15,38.82413455,-119.8929894,1971,04,32.0740013122559
FS_15,38.82413455,-119.8929894,1971,05,75.9729995727539
FS_15,38.82413455,-119.8929894,1971,06,17.4939994812012
FS_15,38.82413455,-119.8929894,1971,07,20.9109992980957
FS_15,38.82413455,-119.8929894,1971,08,14.0769996643066
FS_15,38.82413455,-119.8929894,1971,09,7.31500005722046
FS_15,38.82413455,-119.8929894,1971,10,22.3959999084473
FS_15,38.82413455,-119.8929894,1971,11,99.4550018310547
FS_15,38.82413455,-119.8929894,1971,12,172.990005493164
FS_15,38.82413455,-119.8929894,1972,,557.492004394531
FS_15,38.82413455,-119.8929894,1972,01,43.798999786377
FS_15,38.82413455,-119.8929894,1972,02,43.3330001831055
FS_15,38.82413455,-119.8929894,1972,03,17.423999786377
FS_15,38.82413455,-119.8929894,1972,04,70.0619964599609
FS_15,38.82413455,-119.8929894,1972,05,18.2259998321533
FS_15,38.82413455,-119.8929894,1972,06,38.4160003662109
FS_15,38.82413455,-119.8929894,1972,07,0
FS_15,38.82413455,-119.8929894,1972,08,5.85400009155273
FS_15,38.82413455,-119.8929894,1972,09,66.0149993896484
FS_15,38.82413455,-119.8929894,1972,10,60.7369995117188
FS_15,38.82413455,-119.8929894,1972,11,94.5339965820312
FS_15,38.82413455,-119.8929894,1972,12,99.0930023193359
FS_15,38.82413455,-119.8929894,1973,,906.632019042969
FS_15,38.82413455,-119.8929894,1973,01,194.815994262695
FS_15,38.82413455,-119.8929894,1973,02,123.167999267578
FS_15,38.82413455,-119.8929894,1973,03,61.6479988098145
FS_15,38.82413455,-119.8929894,1973,04,13.1979999542236
FS_15,38.82413455,-119.8929894,1973,05,19.6240005493164
FS_15,38.82413455,-119.8929894,1973,06,8.27499961853027
FS_15,38.82413455,-119.8929894,1973,07,5.11899995803833
FS_15,38.82413455,-119.8929894,1973,08,46.5779991149902
FS_15,38.82413455,-119.8929894,1973,09,11.6429996490479
FS_15,38.82413455,-119.8929894,1973,10,58.7719993591309
FS_15,38.82413455,-119.8929894,1973,11,207.473999023438
FS_15,38.82413455,-119.8929894,1973,12,156.317993164062
FS_15,38.82413455,-119.8929894,1974,,608.998046875
FS_15,38.82413455,-119.8929894,1974,01,104.857002258301
FS_15,38.82413455,-119.8929894,1974,02,29.6040000915527
FS_15,38.82413455,-119.8929894,1974,03,172.263000488281
FS_15,38.82413455,-119.8929894,1974,04,63.2869987487793
FS_15,38.82413455,-119.8929894,1974,05,5.14400005340576
FS_15,38.82413455,-119.8929894,1974,06,3.7039999961853
FS_15,38.82413455,-119.8929894,1974,07,60.2919998168945
FS_15,38.82413455,-119.8929894,1974,08,12.9069995880127
FS_15,38.82413455,-119.8929894,1974,09,0
FS_15,38.82413455,-119.8929894,1974,10,38.859001159668
FS_15,38.82413455,-119.8929894,1974,11,51.7669982910156
FS_15,38.82413455,-119.8929894,1974,12,66.3140029907227
FS_15,38.82413455,-119.8929894,1975,,775.4580078125
FS_15,38.82413455,-119.8929894,1975,01,61.5410003662109
FS_15,38.82413455,-119.8929894,1975,02,174.14599609375
FS_15,38.82413455,-119.8929894,1975,03,176.876998901367
FS_15,38.82413455,-119.8929894,1975,04,89.9280014038086
FS_15,38.82413455,-119.8929894,1975,05,24.7870006561279
FS_15,38.82413455,-119.8929894,1975,06,13.0699996948242
FS_15,38.82413455,-119.8929894,1975,07,2.11299991607666
FS_15,38.82413455,-119.8929894,1975,08,27.3999996185303
FS_15,38.82413455,-119.8929894,1975,09,33.3680000305176
FS_15,38.82413455,-119.8929894,1975,10,119.875
FS_15,38.82413455,-119.8929894,1975,11,39.3279991149902
FS_15,38.82413455,-119.8929894,1975,12,13.0260000228882
FS_15,38.82413455,-119.8929894,1976,,321.775024414062
FS_15,38.82413455,-119.8929894,1976,01,11.4989995956421
FS_15,38.82413455,-119.8929894,1976,02,58.648998260498
FS_15,38.82413455,-119.8929894,1976,03,55.1809997558594
FS_15,38.82413455,-119.8929894,1976,04,21.8299999237061
FS_15,38.82413455,-119.8929894,1976,05,13.5080003738403
FS_15,38.82413455,-119.8929894,1976,06,1.69500005245209
FS_15,38.82413455,-119.8929894,1976,07,22.2600002288818
FS_15,38.82413455,-119.8929894,1976,08,59.1959991455078
FS_15,38.82413455,-119.8929894,1976,09,39.3689994812012
FS_15,38.82413455,-119.8929894,1976,10,16.6900005340576
FS_15,38.82413455,-119.8929894,1976,11,20.1240005493164
FS_15,38.82413455,-119.8929894,1976,12,1.77499997615814
FS_15,38.82413455,-119.8929894,1977,,621.872009277344
FS_15,38.82413455,-119.8929894,1977,01,47.4129981994629
FS_15,38.82413455,-119.8929894,1977,02,72.1370010375977
FS_15,38.82413455,-119.8929894,1977,03,37.8250007629395
FS_15,38.82413455,-119.8929894,1977,04,3.30399990081787
FS_15,38.82413455,-119.8929894,1977,05,98.9400024414062
FS_15,38.82413455,-119.8929894,1977,06,47.0730018615723
FS_15,38.82413455,-119.8929894,1977,07,4.94899988174438
FS_15,38.82413455,-119.8929894,1977,08,0.180999994277954
FS_15,38.82413455,-119.8929894,1977,09,17.2639999389648
FS_15,38.82413455,-119.8929894,1977,10,5.54099988937378
FS_15,38.82413455,-119.8929894,1977,11,94.3199996948242
FS_15,38.82413455,-119.8929894,1977,12,192.925003051758
FS_15,38.82413455,-119.8929894,1978,,755.997009277344
FS_15,38.82413455,-119.8929894,1978,01,189.932006835938
FS_15,38.82413455,-119.8929894,1978,02,120.518997192383
FS_15,38.82413455,-119.8929894,1978,03,102.76000213623
FS_15,38.82413455,-119.8929894,1978,04,96.2819976806641
FS_15,38.82413455,-119.8929894,1978,05,27.6539993286133
FS_15,38.82413455,-119.8929894,1978,06,7.28700017929077
FS_15,38.82413455,-119.8929894,1978,07,7.52099990844727
FS_15,38.82413455,-119.8929894,1978,08,7.4229998588562
FS_15,38.82413455,-119.8929894,1978,09,43.7290000915527
FS_15,38.82413455,-119.8929894,1978,10,8.23600006103516
FS_15,38.82413455,-119.8929894,1978,11,64.8840026855469
FS_15,38.82413455,-119.8929894,1978,12,79.7699966430664
FS_15,38.82413455,-119.8929894,1979,,834.151062011719
FS_15,38.82413455,-119.8929894,1979,01,143.024002075195
FS_15,38.82413455,-119.8929894,1979,02,139.718002319336
FS_15,38.82413455,-119.8929894,1979,03,95.254997253418
FS_15,38.82413455,-119.8929894,1979,04,53.2960014343262
FS_15,38.82413455,-119.8929894,1979,05,78.9020004272461
FS_15,38.82413455,-119.8929894,1979,06,0.0209999997168779
FS_15,38.82413455,-119.8929894,1979,07,49.6689987182617
FS_15,38.82413455,-119.8929894,1979,08,11.7519998550415
FS_15,38.82413455,-119.8929894,1979,09,0.222000002861023
FS_15,38.82413455,-119.8929894,1979,10,78.4369964599609
FS_15,38.82413455,-119.8929894,1979,11,60.4090003967285
FS_15,38.82413455,-119.8929894,1979,12,123.446998596191
FS_15,38.82413455,-119.8929894,1980,,913.196044921875
FS_15,38.82413455,-119.8929894,1980,01,288.411010742188
FS_15,38.82413455,-119.8929894,1980,02,226.994995117188
FS_15,38.82413455,-119.8929894,1980,03,83.3410034179688
FS_15,38.82413455,-119.8929894,1980,04,55.6300010681152
FS_15,38.82413455,-119.8929894,1980,05,83.3870010375977
FS_15,38.82413455,-119.8929894,1980,06,11.5590000152588
FS_15,38.82413455,-119.8929894,1980,07,26.4220008850098
FS_15,38.82413455,-119.8929894,1980,08,10.6700000762939
FS_15,38.82413455,-119.8929894,1980,09,22.3209991455078
FS_15,38.82413455,-119.8929894,1980,10,22.3379993438721
FS_15,38.82413455,-119.8929894,1980,11,16.75
FS_15,38.82413455,-119.8929894,1980,12,65.3720016479492
FS_15,38.82413455,-119.8929894,1981,01,121.081001281738
FS_15,38.82413455,-119.8929894,1981,02,54.3409996032715
FS_15,38.82413455,-119.8929894,1981,03,94.5640029907227
FS_15,38.82413455,-119.8929894,1981,04,43.4729995727539
FS_15,38.82413455,-119.8929894,1981,05,97.9619979858398
FS_15,38.82413455,-119.8929894,1981,06,4.92500019073486
FS_15,38.82413455,-119.8929894,1981,07,0.769999980926514
FS_15,38.82413455,-119.8929894,1981,08,7.5149998664856
FS_15,38.82413455,-119.8929894,1981,09,21.9300003051758
FS_15,38.82413455,-119.8929894,1981,10,83.4020004272461
FS_15,38.82413455,-119.8929894,1981,11,222.304992675781
FS_15,38.82413455,-119.8929894,1981,12,175.968994140625
FS_15,38.82413455,-119.8929894,1982,01,218.511001586914
FS_15,38.82413455,-119.8929894,1982,02,133.574005126953
FS_15,38.82413455,-119.8929894,1982,03,143.753997802734
FS_15,38.82413455,-119.8929894,1982,04,152.208999633789
FS_15,38.82413455,-119.8929894,1982,05,20.7269992828369
FS_15,38.82413455,-119.8929894,1982,06,24.0030002593994
FS_15,38.82413455,-119.8929894,1982,07,11.4169998168945
FS_15,38.82413455,-119.8929894,1982,08,13.9610004425049
FS_15,38.82413455,-119.8929894,1982,09,119.791999816895
FS_15,38.82413455,-119.8929894,1982,10,116.704002380371
FS_15,38.82413455,-119.8929894,1982,11,147.404006958008
FS_15,38.82413455,-119.8929894,1982,12,159.805999755859
FS_15,38.82413455,-119.8929894,1983,01,155.537994384766
FS_15,38.82413455,-119.8929894,1983,02,191.052001953125
FS_15,38.82413455,-119.8929894,1983,03,197.72200012207
FS_15,38.82413455,-119.8929894,1983,04,95.0350036621094
FS_15,38.82413455,-119.8929894,1983,05,47.8899993896484
FS_15,38.82413455,-119.8929894,1983,06,20.5610008239746
FS_15,38.82413455,-119.8929894,1983,07,0
FS_15,38.82413455,-119.8929894,1983,08,54.7779998779297
FS_15,38.82413455,-119.8929894,1983,09,88.1159973144531
FS_15,38.82413455,-119.8929894,1983,10,20.7150001525879
FS_15,38.82413455,-119.8929894,1983,11,309.766998291016
FS_15,38.82413455,-119.8929894,1983,12,191.736999511719
FS_15,38.82413455,-119.8929894,1984,01,25.0900001525879
FS_15,38.82413455,-119.8929894,1984,02,103.650001525879
FS_15,38.82413455,-119.8929894,1984,03,38.5169982910156
FS_15,38.82413455,-119.8929894,1984,04,51.4440002441406
FS_15,38.82413455,-119.8929894,1984,05,44.1580009460449
FS_15,38.82413455,-119.8929894,1984,06,40.3139991760254
FS_15,38.82413455,-119.8929894,1984,07,26.943000793457
FS_15,38.82413455,-119.8929894,1984,08,5.81799983978271
FS_15,38.82413455,-119.8929894,1984,09,12.5139999389648
FS_15,38.82413455,-119.8929894,1984,10,72.1620025634766
FS_15,38.82413455,-119.8929894,1984,11,184.440002441406
FS_15,38.82413455,-119.8929894,1984,12,31.2670001983643
FS_15,38.82413455,-119.8929894,1985,01,17.0440006256104
FS_15,38.82413455,-119.8929894,1985,02,65.9489974975586
FS_15,38.82413455,-119.8929894,1985,03,134.703002929688
FS_15,38.82413455,-119.8929894,1985,04,15.9370002746582
FS_15,38.82413455,-119.8929894,1985,05,22.5970001220703
FS_15,38.82413455,-119.8929894,1985,06,2.78299999237061
FS_15,38.82413455,-119.8929894,1985,07,19.6639995574951
FS_15,38.82413455,-119.8929894,1985,08,0
FS_15,38.82413455,-119.8929894,1985,09,99.4160003662109
FS_15,38.82413455,-119.8929894,1985,10,54.1020011901855
FS_15,38.82413455,-119.8929894,1985,11,119.087997436523
FS_15,38.82413455,-119.8929894,1985,12,72.6330032348633
FS_15,38.82413455,-119.8929894,1986,01,88.0500030517578
FS_15,38.82413455,-119.8929894,1986,02,417.105987548828
FS_15,38.82413455,-119.8929894,1986,03,136.947006225586
FS_15,38.82413455,-119.8929894,1986,04,23.9699993133545
FS_15,38.82413455,-119.8929894,1986,05,37.1150016784668
FS_15,38.82413455,-119.8929894,1986,06,15.7760000228882
FS_15,38.82413455,-119.8929894,1986,07,28.5580005645752
FS_15,38.82413455,-119.8929894,1986,08,0
FS_15,38.82413455,-119.8929894,1986,09,62.4910011291504
FS_15,38.82413455,-119.8929894,1986,10,4.16099977493286
FS_15,38.82413455,-119.8929894,1986,11,10.246000289917
FS_15,38.82413455,-119.8929894,1986,12,11.83899974823
FS_15,38.82413455,-119.8929894,1987,01,90.4339981079102
FS_15,38.82413455,-119.8929894,1987,02,102.408996582031
FS_15,38.82413455,-119.8929894,1987,03,72.6190032958984
FS_15,38.82413455,-119.8929894,1987,04,16.5869998931885
FS_15,38.82413455,-119.8929894,1987,05,61.6279983520508
FS_15,38.82413455,-119.8929894,1987,06,21.1490001678467
