plot_id_needle,lat,long,year,month,tmin
YOSE_16,38.14631553,-119.6342268,1954,09,-1.11000001430511
YOSE_16,38.14631553,-119.6342268,1954,10,-3.74799990653992
YOSE_16,38.14631553,-119.6342268,1954,11,-8.4689998626709
YOSE_16,38.14631553,-119.6342268,1954,12,-13.7489995956421
YOSE_16,38.14631553,-119.6342268,1955,,-8.33300018310547
YOSE_16,38.14631553,-119.6342268,1955,01,-19.6079998016357
YOSE_16,38.14631553,-119.6342268,1955,02,-17.5170001983643
YOSE_16,38.14631553,-119.6342268,1955,03,-16.4529991149902
YOSE_16,38.14631553,-119.6342268,1955,04,-13.6800003051758
YOSE_16,38.14631553,-119.6342268,1955,05,-8.16300010681152
YOSE_16,38.14631553,-119.6342268,1955,06,-4.57600021362305
YOSE_16,38.14631553,-119.6342268,1955,07,0.78600001335144
YOSE_16,38.14631553,-119.6342268,1955,08,3.50500011444092
YOSE_16,38.14631553,-119.6342268,1955,09,-2.41899991035461
YOSE_16,38.14631553,-119.6342268,1955,10,-3.25699996948242
YOSE_16,38.14631553,-119.6342268,1955,11,-6.67000007629395
YOSE_16,38.14631553,-119.6342268,1955,12,-11.9549999237061
YOSE_16,38.14631553,-119.6342268,1956,,-6.49300050735474
YOSE_16,38.14631553,-119.6342268,1956,01,-13.71399974823
YOSE_16,38.14631553,-119.6342268,1956,02,-12.3450002670288
YOSE_16,38.14631553,-119.6342268,1956,03,-14.2030000686646
YOSE_16,38.14631553,-119.6342268,1956,04,-11.5290002822876
YOSE_16,38.14631553,-119.6342268,1956,05,-5.82299995422363
YOSE_16,38.14631553,-119.6342268,1956,06,-1.08299994468689
YOSE_16,38.14631553,-119.6342268,1956,07,1.89800000190735
YOSE_16,38.14631553,-119.6342268,1956,08,-0.351999998092651
YOSE_16,38.14631553,-119.6342268,1956,09,1.01199996471405
YOSE_16,38.14631553,-119.6342268,1956,10,-4.87799978256226
YOSE_16,38.14631553,-119.6342268,1956,11,-7.58699989318848
YOSE_16,38.14631553,-119.6342268,1956,12,-9.31700038909912
YOSE_16,38.14631553,-119.6342268,1957,,-5.81300020217896
YOSE_16,38.14631553,-119.6342268,1957,01,-16.8010005950928
YOSE_16,38.14631553,-119.6342268,1957,02,-9.54199981689453
YOSE_16,38.14631553,-119.6342268,1957,03,-11.7779998779297
YOSE_16,38.14631553,-119.6342268,1957,04,-8.44099998474121
YOSE_16,38.14631553,-119.6342268,1957,05,-5.43900012969971
YOSE_16,38.14631553,-119.6342268,1957,06,-0.266000002622604
YOSE_16,38.14631553,-119.6342268,1957,07,2.66499996185303
YOSE_16,38.14631553,-119.6342268,1957,08,2.40199995040894
YOSE_16,38.14631553,-119.6342268,1957,09,0.625999987125397
YOSE_16,38.14631553,-119.6342268,1957,10,-4.75799989700317
YOSE_16,38.14631553,-119.6342268,1957,11,-8.77099990844727
YOSE_16,38.14631553,-119.6342268,1957,12,-9.66100025177002
YOSE_16,38.14631553,-119.6342268,1958,,-5.95000028610229
YOSE_16,38.14631553,-119.6342268,1958,01,-11.3610000610352
YOSE_16,38.14631553,-119.6342268,1958,02,-11.0290002822876
YOSE_16,38.14631553,-119.6342268,1958,03,-15.6000003814697
YOSE_16,38.14631553,-119.6342268,1958,04,-11.4840002059937
YOSE_16,38.14631553,-119.6342268,1958,05,-4.13399982452393
YOSE_16,38.14631553,-119.6342268,1958,06,-1.20799994468689
YOSE_16,38.14631553,-119.6342268,1958,07,2.44300007820129
YOSE_16,38.14631553,-119.6342268,1958,08,2.47199988365173
YOSE_16,38.14631553,-119.6342268,1958,09,-0.75
YOSE_16,38.14631553,-119.6342268,1958,10,-6.35099983215332
YOSE_16,38.14631553,-119.6342268,1958,11,-8.77299976348877
YOSE_16,38.14631553,-119.6342268,1958,12,-5.63299989700317
YOSE_16,38.14631553,-119.6342268,1959,,-5.61100006103516
YOSE_16,38.14631553,-119.6342268,1959,01,-13.1230001449585
YOSE_16,38.14631553,-119.6342268,1959,02,-15.4010000228882
YOSE_16,38.14631553,-119.6342268,1959,03,-11.3999996185303
YOSE_16,38.14631553,-119.6342268,1959,04,-8.63899993896484
YOSE_16,38.14631553,-119.6342268,1959,05,-5.6100001335144
YOSE_16,38.14631553,-119.6342268,1959,06,1.25600004196167
YOSE_16,38.14631553,-119.6342268,1959,07,2.45199990272522
YOSE_16,38.14631553,-119.6342268,1959,08,1.72699999809265
YOSE_16,38.14631553,-119.6342268,1959,09,-0.263000011444092
YOSE_16,38.14631553,-119.6342268,1959,10,-3.44600009918213
YOSE_16,38.14631553,-119.6342268,1959,11,-5.86899995803833
YOSE_16,38.14631553,-119.6342268,1959,12,-9.02600002288818
YOSE_16,38.14631553,-119.6342268,1960,,-7.23000049591064
YOSE_16,38.14631553,-119.6342268,1960,01,-15.03600025177
YOSE_16,38.14631553,-119.6342268,1960,02,-16.2740001678467
YOSE_16,38.14631553,-119.6342268,1960,03,-9.69699954986572
YOSE_16,38.14631553,-119.6342268,1960,04,-8.73499965667725
YOSE_16,38.14631553,-119.6342268,1960,05,-5.64099979400635
YOSE_16,38.14631553,-119.6342268,1960,06,-2.15400004386902
YOSE_16,38.14631553,-119.6342268,1960,07,-0.582000017166138
YOSE_16,38.14631553,-119.6342268,1960,08,3.4210000038147
YOSE_16,38.14631553,-119.6342268,1960,09,-2.65499997138977
YOSE_16,38.14631553,-119.6342268,1960,10,-6.64400005340576
YOSE_16,38.14631553,-119.6342268,1960,11,-10.9429998397827
YOSE_16,38.14631553,-119.6342268,1960,12,-11.8229999542236
YOSE_16,38.14631553,-119.6342268,1961,,-6.41000032424927
YOSE_16,38.14631553,-119.6342268,1961,01,-11.8629999160767
YOSE_16,38.14631553,-119.6342268,1961,02,-12.9790000915527
YOSE_16,38.14631553,-119.6342268,1961,03,-13.4370002746582
YOSE_16,38.14631553,-119.6342268,1961,04,-9.16300010681152
YOSE_16,38.14631553,-119.6342268,1961,05,-7.14900016784668
YOSE_16,38.14631553,-119.6342268,1961,06,1.6690000295639
YOSE_16,38.14631553,-119.6342268,1961,07,4.42999982833862
YOSE_16,38.14631553,-119.6342268,1961,08,3.23300004005432
YOSE_16,38.14631553,-119.6342268,1961,09,-2.98200011253357
YOSE_16,38.14631553,-119.6342268,1961,10,-5.45699977874756
YOSE_16,38.14631553,-119.6342268,1961,11,-9.18299961090088
YOSE_16,38.14631553,-119.6342268,1961,12,-14.0480003356934
YOSE_16,38.14631553,-119.6342268,1962,,-6.20600032806396
YOSE_16,38.14631553,-119.6342268,1962,01,-13.4860000610352
YOSE_16,38.14631553,-119.6342268,1962,02,-15.1160001754761
YOSE_16,38.14631553,-119.6342268,1962,03,-16.3659992218018
YOSE_16,38.14631553,-119.6342268,1962,04,-7.81599998474121
YOSE_16,38.14631553,-119.6342268,1962,05,-7.21600008010864
YOSE_16,38.14631553,-119.6342268,1962,06,-2.08800005912781
YOSE_16,38.14631553,-119.6342268,1962,07,1.07299995422363
YOSE_16,38.14631553,-119.6342268,1962,08,1.64699995517731
YOSE_16,38.14631553,-119.6342268,1962,09,-0.100000001490116
YOSE_16,38.14631553,-119.6342268,1962,10,-1.432000041008
YOSE_16,38.14631553,-119.6342268,1962,11,-6.55700016021729
YOSE_16,38.14631553,-119.6342268,1962,12,-7.02400016784668
YOSE_16,38.14631553,-119.6342268,1963,,-5.9850001335144
YOSE_16,38.14631553,-119.6342268,1963,01,-10.5699996948242
YOSE_16,38.14631553,-119.6342268,1963,02,-7.40899991989136
YOSE_16,38.14631553,-119.6342268,1963,03,-12.7709999084473
YOSE_16,38.14631553,-119.6342268,1963,04,-12.8660001754761
YOSE_16,38.14631553,-119.6342268,1963,05,-4.38299989700317
YOSE_16,38.14631553,-119.6342268,1963,06,-2.45700001716614
YOSE_16,38.14631553,-119.6342268,1963,07,-0.96399998664856
YOSE_16,38.14631553,-119.6342268,1963,08,0.600000023841858
YOSE_16,38.14631553,-119.6342268,1963,09,0.624000012874603
YOSE_16,38.14631553,-119.6342268,1963,10,-1.98699998855591
YOSE_16,38.14631553,-119.6342268,1963,11,-9.30500030517578
YOSE_16,38.14631553,-119.6342268,1963,12,-10.33899974823
YOSE_16,38.14631553,-119.6342268,1964,,-6.42600011825562
YOSE_16,38.14631553,-119.6342268,1964,01,-13.6569995880127
YOSE_16,38.14631553,-119.6342268,1964,02,-13.9700002670288
YOSE_16,38.14631553,-119.6342268,1964,03,-13.706000328064
YOSE_16,38.14631553,-119.6342268,1964,04,-10.2259998321533
YOSE_16,38.14631553,-119.6342268,1964,05,-7.04400014877319
YOSE_16,38.14631553,-119.6342268,1964,06,-1.93900001049042
YOSE_16,38.14631553,-119.6342268,1964,07,4.49399995803833
YOSE_16,38.14631553,-119.6342268,1964,08,2.27800011634827
YOSE_16,38.14631553,-119.6342268,1964,09,-1.45099997520447
YOSE_16,38.14631553,-119.6342268,1964,10,-0.163000002503395
YOSE_16,38.14631553,-119.6342268,1964,11,-11.2019996643066
YOSE_16,38.14631553,-119.6342268,1964,12,-10.5340003967285
YOSE_16,38.14631553,-119.6342268,1965,,-7.17400026321411
YOSE_16,38.14631553,-119.6342268,1965,01,-12.5649995803833
YOSE_16,38.14631553,-119.6342268,1965,02,-12.9130001068115
YOSE_16,38.14631553,-119.6342268,1965,03,-12.5989999771118
YOSE_16,38.14631553,-119.6342268,1965,04,-8.2790002822876
YOSE_16,38.14631553,-119.6342268,1965,05,-6.52099990844727
YOSE_16,38.14631553,-119.6342268,1965,06,-2.97399997711182
YOSE_16,38.14631553,-119.6342268,1965,07,-0.490000009536743
YOSE_16,38.14631553,-119.6342268,1965,08,0.939999997615814
YOSE_16,38.14631553,-119.6342268,1965,09,-4.60400009155273
YOSE_16,38.14631553,-119.6342268,1965,10,-2.04500007629395
YOSE_16,38.14631553,-119.6342268,1965,11,-9.38700008392334
YOSE_16,38.14631553,-119.6342268,1965,12,-14.6510000228882
YOSE_16,38.14631553,-119.6342268,1966,,-5.82500028610229
YOSE_16,38.14631553,-119.6342268,1966,01,-15.7849998474121
YOSE_16,38.14631553,-119.6342268,1966,02,-16.69700050354
YOSE_16,38.14631553,-119.6342268,1966,03,-10.5069999694824
YOSE_16,38.14631553,-119.6342268,1966,04,-7.72300004959106
YOSE_16,38.14631553,-119.6342268,1966,05,-2.42400002479553
YOSE_16,38.14631553,-119.6342268,1966,06,-1.71599996089935
YOSE_16,38.14631553,-119.6342268,1966,07,4.34299993515015
YOSE_16,38.14631553,-119.6342268,1966,08,2.41799998283386
YOSE_16,38.14631553,-119.6342268,1966,09,0.400000005960464
YOSE_16,38.14631553,-119.6342268,1966,10,-3.15199995040894
YOSE_16,38.14631553,-119.6342268,1966,11,-8.04699993133545
YOSE_16,38.14631553,-119.6342268,1966,12,-11.0129995346069
YOSE_16,38.14631553,-119.6342268,1967,,-5.83000040054321
YOSE_16,38.14631553,-119.6342268,1967,01,-11.6809997558594
YOSE_16,38.14631553,-119.6342268,1967,02,-11.9069995880127
YOSE_16,38.14631553,-119.6342268,1967,03,-12.1969995498657
YOSE_16,38.14631553,-119.6342268,1967,04,-15.1949996948242
YOSE_16,38.14631553,-119.6342268,1967,05,-5.23999977111816
YOSE_16,38.14631553,-119.6342268,1967,06,-1.5460000038147
YOSE_16,38.14631553,-119.6342268,1967,07,3.39800000190735
YOSE_16,38.14631553,-119.6342268,1967,08,3.72099995613098
YOSE_16,38.14631553,-119.6342268,1967,09,2.25099992752075
YOSE_16,38.14631553,-119.6342268,1967,10,-2.36100006103516
YOSE_16,38.14631553,-119.6342268,1967,11,-5.6560001373291
YOSE_16,38.14631553,-119.6342268,1967,12,-13.5559997558594
YOSE_16,38.14631553,-119.6342268,1968,,-5.36400032043457
YOSE_16,38.14631553,-119.6342268,1968,01,-12.7969999313354
YOSE_16,38.14631553,-119.6342268,1968,02,-9.20600032806396
YOSE_16,38.14631553,-119.6342268,1968,03,-9.21300029754639
YOSE_16,38.14631553,-119.6342268,1968,04,-8.75699996948242
YOSE_16,38.14631553,-119.6342268,1968,05,-4.41099977493286
YOSE_16,38.14631553,-119.6342268,1968,06,1.14199995994568
YOSE_16,38.14631553,-119.6342268,1968,07,2.76600003242493
YOSE_16,38.14631553,-119.6342268,1968,08,1.73500001430511
YOSE_16,38.14631553,-119.6342268,1968,09,0.126000002026558
YOSE_16,38.14631553,-119.6342268,1968,10,-3.97399997711182
YOSE_16,38.14631553,-119.6342268,1968,11,-8.73799991607666
YOSE_16,38.14631553,-119.6342268,1968,12,-13.0520000457764
YOSE_16,38.14631553,-119.6342268,1969,,-6.0930004119873
YOSE_16,38.14631553,-119.6342268,1969,01,-11.168999671936
YOSE_16,38.14631553,-119.6342268,1969,02,-15.9680004119873
YOSE_16,38.14631553,-119.6342268,1969,03,-15.9049997329712
YOSE_16,38.14631553,-119.6342268,1969,04,-10.2679996490479
YOSE_16,38.14631553,-119.6342268,1969,05,-2.62199997901917
YOSE_16,38.14631553,-119.6342268,1969,06,-0.140000000596046
YOSE_16,38.14631553,-119.6342268,1969,07,2.72300004959106
YOSE_16,38.14631553,-119.6342268,1969,08,2.34200000762939
YOSE_16,38.14631553,-119.6342268,1969,09,1.22599995136261
YOSE_16,38.14631553,-119.6342268,1969,10,-4.86600017547607
YOSE_16,38.14631553,-119.6342268,1969,11,-8.28400039672852
YOSE_16,38.14631553,-119.6342268,1969,12,-10.1850004196167
YOSE_16,38.14631553,-119.6342268,1970,,-6.07100009918213
YOSE_16,38.14631553,-119.6342268,1970,01,-12.1560001373291
YOSE_16,38.14631553,-119.6342268,1970,02,-11.2270002365112
YOSE_16,38.14631553,-119.6342268,1970,03,-11.6579999923706
YOSE_16,38.14631553,-119.6342268,1970,04,-12.6870002746582
YOSE_16,38.14631553,-119.6342268,1970,05,-2.36700010299683
YOSE_16,38.14631553,-119.6342268,1970,06,-0.538999974727631
YOSE_16,38.14631553,-119.6342268,1970,07,3.29099988937378
YOSE_16,38.14631553,-119.6342268,1970,08,4.10900020599365
YOSE_16,38.14631553,-119.6342268,1970,09,-1.63900005817413
YOSE_16,38.14631553,-119.6342268,1970,10,-4.99100017547607
YOSE_16,38.14631553,-119.6342268,1970,11,-7.98899984359741
YOSE_16,38.14631553,-119.6342268,1970,12,-15.0089998245239
YOSE_16,38.14631553,-119.6342268,1971,,-6.93900012969971
YOSE_16,38.14631553,-119.6342268,1971,01,-12.2919998168945
YOSE_16,38.14631553,-119.6342268,1971,02,-12.3739995956421
YOSE_16,38.14631553,-119.6342268,1971,03,-12.3050003051758
YOSE_16,38.14631553,-119.6342268,1971,04,-9.39799976348877
YOSE_16,38.14631553,-119.6342268,1971,05,-5.30600023269653
YOSE_16,38.14631553,-119.6342268,1971,06,-2.22900009155273
YOSE_16,38.14631553,-119.6342268,1971,07,2.73200011253357
YOSE_16,38.14631553,-119.6342268,1971,08,4.3899998664856
YOSE_16,38.14631553,-119.6342268,1971,09,-1.85300004482269
YOSE_16,38.14631553,-119.6342268,1971,10,-8.36900043487549
YOSE_16,38.14631553,-119.6342268,1971,11,-9.72200012207031
YOSE_16,38.14631553,-119.6342268,1971,12,-16.5499992370605
YOSE_16,38.14631553,-119.6342268,1972,,-6.55500030517578
YOSE_16,38.14631553,-119.6342268,1972,01,-14.4180002212524
YOSE_16,38.14631553,-119.6342268,1972,02,-12.2370004653931
YOSE_16,38.14631553,-119.6342268,1972,03,-7.53200006484985
YOSE_16,38.14631553,-119.6342268,1972,04,-10.4739999771118
YOSE_16,38.14631553,-119.6342268,1972,05,-5.38500022888184
YOSE_16,38.14631553,-119.6342268,1972,06,-0.115000002086163
YOSE_16,38.14631553,-119.6342268,1972,07,1.89499998092651
YOSE_16,38.14631553,-119.6342268,1972,08,1.84599995613098
YOSE_16,38.14631553,-119.6342268,1972,09,-1.96399998664856
YOSE_16,38.14631553,-119.6342268,1972,10,-4.68499994277954
YOSE_16,38.14631553,-119.6342268,1972,11,-10.7829999923706
YOSE_16,38.14631553,-119.6342268,1972,12,-14.8179998397827
YOSE_16,38.14631553,-119.6342268,1973,,-6.81100034713745
YOSE_16,38.14631553,-119.6342268,1973,01,-14.4659996032715
YOSE_16,38.14631553,-119.6342268,1973,02,-14.7919998168945
YOSE_16,38.14631553,-119.6342268,1973,03,-15.2679996490479
YOSE_16,38.14631553,-119.6342268,1973,04,-10.9300003051758
YOSE_16,38.14631553,-119.6342268,1973,05,-4.49399995803833
YOSE_16,38.14631553,-119.6342268,1973,06,0.605000019073486
YOSE_16,38.14631553,-119.6342268,1973,07,1.30400002002716
YOSE_16,38.14631553,-119.6342268,1973,08,3.12800002098083
YOSE_16,38.14631553,-119.6342268,1973,09,-2.5
YOSE_16,38.14631553,-119.6342268,1973,10,-4.19700002670288
YOSE_16,38.14631553,-119.6342268,1973,11,-10.0670003890991
YOSE_16,38.14631553,-119.6342268,1973,12,-10.0609998703003
YOSE_16,38.14631553,-119.6342268,1974,,-5.71900033950806
YOSE_16,38.14631553,-119.6342268,1974,01,-12.6820001602173
YOSE_16,38.14631553,-119.6342268,1974,02,-13.2259998321533
YOSE_16,38.14631553,-119.6342268,1974,03,-9.96100044250488
YOSE_16,38.14631553,-119.6342268,1974,04,-11.0430002212524
YOSE_16,38.14631553,-119.6342268,1974,05,-3.46099996566772
YOSE_16,38.14631553,-119.6342268,1974,06,0.100000001490116
YOSE_16,38.14631553,-119.6342268,1974,07,2.54099988937378
YOSE_16,38.14631553,-119.6342268,1974,08,2.42300009727478
YOSE_16,38.14631553,-119.6342268,1974,09,1.14600002765656
YOSE_16,38.14631553,-119.6342268,1974,10,-3.29500007629395
YOSE_16,38.14631553,-119.6342268,1974,11,-8.38700008392334
YOSE_16,38.14631553,-119.6342268,1974,12,-12.793999671936
YOSE_16,38.14631553,-119.6342268,1975,,-6.22000026702881
YOSE_16,38.14631553,-119.6342268,1975,01,-11.4099998474121
YOSE_16,38.14631553,-119.6342268,1975,02,-13.1590003967285
YOSE_16,38.14631553,-119.6342268,1975,03,-12
YOSE_16,38.14631553,-119.6342268,1975,04,-13.5799999237061
YOSE_16,38.14631553,-119.6342268,1975,05,-5.56599998474121
YOSE_16,38.14631553,-119.6342268,1975,06,-1.34899997711182
YOSE_16,38.14631553,-119.6342268,1975,07,3.43400001525879
YOSE_16,38.14631553,-119.6342268,1975,08,1.04700005054474
YOSE_16,38.14631553,-119.6342268,1975,09,2.19400000572205
YOSE_16,38.14631553,-119.6342268,1975,10,-5.59200000762939
YOSE_16,38.14631553,-119.6342268,1975,11,-9.14099979400635
YOSE_16,38.14631553,-119.6342268,1975,12,-9.52400016784668
YOSE_16,38.14631553,-119.6342268,1976,,-5.62400007247925
YOSE_16,38.14631553,-119.6342268,1976,01,-11.6330003738403
YOSE_16,38.14631553,-119.6342268,1976,02,-12.7049999237061
YOSE_16,38.14631553,-119.6342268,1976,03,-13.4709997177124
YOSE_16,38.14631553,-119.6342268,1976,04,-10.7569999694824
YOSE_16,38.14631553,-119.6342268,1976,05,-4.20900011062622
YOSE_16,38.14631553,-119.6342268,1976,06,-2.46399998664856
YOSE_16,38.14631553,-119.6342268,1976,07,2.47199988365173
YOSE_16,38.14631553,-119.6342268,1976,08,0.53600001335144
YOSE_16,38.14631553,-119.6342268,1976,09,0.897000014781952
YOSE_16,38.14631553,-119.6342268,1976,10,-4.60200023651123
YOSE_16,38.14631553,-119.6342268,1976,11,-4.15799999237061
YOSE_16,38.14631553,-119.6342268,1976,12,-7.40500020980835
YOSE_16,38.14631553,-119.6342268,1977,,-5.55500030517578
YOSE_16,38.14631553,-119.6342268,1977,01,-13.8489999771118
YOSE_16,38.14631553,-119.6342268,1977,02,-11.6709995269775
YOSE_16,38.14631553,-119.6342268,1977,03,-14.9779996871948
YOSE_16,38.14631553,-119.6342268,1977,04,-7.41599988937378
YOSE_16,38.14631553,-119.6342268,1977,05,-7.75099992752075
YOSE_16,38.14631553,-119.6342268,1977,06,1.64699995517731
YOSE_16,38.14631553,-119.6342268,1977,07,3.84999990463257
YOSE_16,38.14631553,-119.6342268,1977,08,3.60700011253357
YOSE_16,38.14631553,-119.6342268,1977,09,0.0500000007450581
YOSE_16,38.14631553,-119.6342268,1977,10,-3.3289999961853
YOSE_16,38.14631553,-119.6342268,1977,11,-7.30800008773804
YOSE_16,38.14631553,-119.6342268,1977,12,-9.52299976348877
YOSE_16,38.14631553,-119.6342268,1978,,-6.44300031661987
YOSE_16,38.14631553,-119.6342268,1978,01,-12.9200000762939
YOSE_16,38.14631553,-119.6342268,1978,02,-13.4899997711182
YOSE_16,38.14631553,-119.6342268,1978,03,-9.42099952697754
YOSE_16,38.14631553,-119.6342268,1978,04,-10.1750001907349
YOSE_16,38.14631553,-119.6342268,1978,05,-5.44000005722046
YOSE_16,38.14631553,-119.6342268,1978,06,-0.620000004768372
YOSE_16,38.14631553,-119.6342268,1978,07,2.07299995422363
YOSE_16,38.14631553,-119.6342268,1978,08,2.95700001716614
YOSE_16,38.14631553,-119.6342268,1978,09,-1.87600004673004
YOSE_16,38.14631553,-119.6342268,1978,10,-2.65199995040894
YOSE_16,38.14631553,-119.6342268,1978,11,-10.2030000686646
YOSE_16,38.14631553,-119.6342268,1978,12,-15.5520000457764
YOSE_16,38.14631553,-119.6342268,1979,,-5.93200016021729
YOSE_16,38.14631553,-119.6342268,1979,01,-15.1140003204346
YOSE_16,38.14631553,-119.6342268,1979,02,-14.9919996261597
YOSE_16,38.14631553,-119.6342268,1979,03,-11.7569999694824
YOSE_16,38.14631553,-119.6342268,1979,04,-9.33899974822998
YOSE_16,38.14631553,-119.6342268,1979,05,-4.49900007247925
YOSE_16,38.14631553,-119.6342268,1979,06,-0.973999977111816
YOSE_16,38.14631553,-119.6342268,1979,07,1.70500004291534
YOSE_16,38.14631553,-119.6342268,1979,08,1.66499996185303
YOSE_16,38.14631553,-119.6342268,1979,09,2.00500011444092
YOSE_16,38.14631553,-119.6342268,1979,10,-3.26399993896484
YOSE_16,38.14631553,-119.6342268,1979,11,-9.52999973297119
YOSE_16,38.14631553,-119.6342268,1979,12,-7.09999990463257
YOSE_16,38.14631553,-119.6342268,1980,,-5.36700010299683
YOSE_16,38.14631553,-119.6342268,1980,01,-10.9359998703003
YOSE_16,38.14631553,-119.6342268,1980,02,-10.585000038147
YOSE_16,38.14631553,-119.6342268,1980,03,-15.0649995803833
YOSE_16,38.14631553,-119.6342268,1980,04,-9.48999977111816
YOSE_16,38.14631553,-119.6342268,1980,05,-6.45300006866455
YOSE_16,38.14631553,-119.6342268,1980,06,-2.04299998283386
YOSE_16,38.14631553,-119.6342268,1980,07,3.24900007247925
YOSE_16,38.14631553,-119.6342268,1980,08,2.82800006866455
YOSE_16,38.14631553,-119.6342268,1980,09,0.0209999997168779
YOSE_16,38.14631553,-119.6342268,1980,10,-2.70199990272522
YOSE_16,38.14631553,-119.6342268,1980,11,-7.0149998664856
YOSE_16,38.14631553,-119.6342268,1980,12,-6.22200012207031
YOSE_16,38.14631553,-119.6342268,1981,01,-7.97800016403198
YOSE_16,38.14631553,-119.6342268,1981,02,-11.5109996795654
YOSE_16,38.14631553,-119.6342268,1981,03,-11.0389995574951
YOSE_16,38.14631553,-119.6342268,1981,04,-7.43300008773804
YOSE_16,38.14631553,-119.6342268,1981,05,-4.91499996185303
YOSE_16,38.14631553,-119.6342268,1981,06,1.06599998474121
YOSE_16,38.14631553,-119.6342268,1981,07,3.36999988555908
YOSE_16,38.14631553,-119.6342268,1981,08,5.28700017929077
YOSE_16,38.14631553,-119.6342268,1981,09,0.196999996900558
YOSE_16,38.14631553,-119.6342268,1981,10,-5.46099996566772
YOSE_16,38.14631553,-119.6342268,1981,11,-7.60500001907349
YOSE_16,38.14631553,-119.6342268,1981,12,-8.5019998550415
YOSE_16,38.14631553,-119.6342268,1982,01,-14.2550001144409
YOSE_16,38.14631553,-119.6342268,1982,02,-11.1169996261597
YOSE_16,38.14631553,-119.6342268,1982,03,-11.4180002212524
YOSE_16,38.14631553,-119.6342268,1982,04,-9.93900012969971
YOSE_16,38.14631553,-119.6342268,1982,05,-5.06699991226196
YOSE_16,38.14631553,-119.6342268,1982,06,-1.30200004577637
YOSE_16,38.14631553,-119.6342268,1982,07,3.84200000762939
YOSE_16,38.14631553,-119.6342268,1982,08,5.65199995040894
YOSE_16,38.14631553,-119.6342268,1982,09,-0.404000014066696
YOSE_16,38.14631553,-119.6342268,1982,10,-4.44000005722046
YOSE_16,38.14631553,-119.6342268,1982,11,-10.081000328064
YOSE_16,38.14631553,-119.6342268,1982,12,-10.8620004653931
YOSE_16,38.14631553,-119.6342268,1983,01,-8.94200038909912
YOSE_16,38.14631553,-119.6342268,1983,02,-11.5620002746582
YOSE_16,38.14631553,-119.6342268,1983,03,-12.4879999160767
YOSE_16,38.14631553,-119.6342268,1983,04,-10.8369998931885
YOSE_16,38.14631553,-119.6342268,1983,05,-6.07800006866455
YOSE_16,38.14631553,-119.6342268,1983,06,-1.49899995326996
YOSE_16,38.14631553,-119.6342268,1983,07,-0.465000003576279
YOSE_16,38.14631553,-119.6342268,1983,08,3.00500011444092
YOSE_16,38.14631553,-119.6342268,1983,09,0.842999994754791
YOSE_16,38.14631553,-119.6342268,1983,10,-2.01099991798401
YOSE_16,38.14631553,-119.6342268,1983,11,-8.20600032806396
YOSE_16,38.14631553,-119.6342268,1983,12,-8.21500015258789
YOSE_16,38.14631553,-119.6342268,1984,01,-11.2489995956421
YOSE_16,38.14631553,-119.6342268,1984,02,-12.4370002746582
YOSE_16,38.14631553,-119.6342268,1984,03,-9.50800037384033
YOSE_16,38.14631553,-119.6342268,1984,04,-10.3690004348755
YOSE_16,38.14631553,-119.6342268,1984,05,-2.15199995040894
YOSE_16,38.14631553,-119.6342268,1984,06,-1.66400003433228
YOSE_16,38.14631553,-119.6342268,1984,07,4.32999992370605
YOSE_16,38.14631553,-119.6342268,1984,08,5.32299995422363
YOSE_16,38.14631553,-119.6342268,1984,09,2.86400008201599
YOSE_16,38.14631553,-119.6342268,1984,10,-5.33500003814697
YOSE_16,38.14631553,-119.6342268,1984,11,-8.69999980926514
YOSE_16,38.14631553,-119.6342268,1984,12,-13.0609998703003
YOSE_16,38.14631553,-119.6342268,1985,01,-11.8979997634888
YOSE_16,38.14631553,-119.6342268,1985,02,-12.6470003128052
YOSE_16,38.14631553,-119.6342268,1985,03,-13.3000001907349
YOSE_16,38.14631553,-119.6342268,1985,04,-5.61999988555908
YOSE_16,38.14631553,-119.6342268,1985,05,-3.34999990463257
YOSE_16,38.14631553,-119.6342268,1985,06,4.00099992752075
YOSE_16,38.14631553,-119.6342268,1985,07,6.46700000762939
YOSE_16,38.14631553,-119.6342268,1985,08,5.29300022125244
YOSE_16,38.14631553,-119.6342268,1985,09,-0.540000021457672
YOSE_16,38.14631553,-119.6342268,1985,10,-3.62599992752075
YOSE_16,38.14631553,-119.6342268,1985,11,-9.1879997253418
YOSE_16,38.14631553,-119.6342268,1985,12,-9.39299964904785
YOSE_16,38.14631553,-119.6342268,1986,01,-6.29400014877319
YOSE_16,38.14631553,-119.6342268,1986,02,-9.26900005340576
YOSE_16,38.14631553,-119.6342268,1986,03,-8.06700038909912
YOSE_16,38.14631553,-119.6342268,1986,04,-8.10400009155273
YOSE_16,38.14631553,-119.6342268,1986,05,-3.81699991226196
YOSE_16,38.14631553,-119.6342268,1986,06,1.94799995422363
YOSE_16,38.14631553,-119.6342268,1986,07,3.07100009918213
YOSE_16,38.14631553,-119.6342268,1986,08,6.63500022888184
YOSE_16,38.14631553,-119.6342268,1986,09,-2.06200003623962
YOSE_16,38.14631553,-119.6342268,1986,10,-4.00799989700317
YOSE_16,38.14631553,-119.6342268,1986,11,-6.78000020980835
YOSE_16,38.14631553,-119.6342268,1986,12,-9.30399990081787
YOSE_16,38.14631553,-119.6342268,1987,01,-13.3800001144409
